,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
14402,ER,Eritrea,"Immunization, measles (% of children ages 12-23 months)",2023,93.0,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
14403,ER,Eritrea,"Immunization, measles (% of children ages 12-23 months)",2022,93.0,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
14404,ER,Eritrea,"Immunization, measles (% of children ages 12-23 months)",2021,93.0,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
14405,ER,Eritrea,"Immunization, measles (% of children ages 12-23 months)",2020,93.0,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
14406,ER,Eritrea,"Immunization, measles (% of children ages 12-23 months)",2019,93.0,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
14407,ER,Eritrea,"Immunization, measles (% of children ages 12-23 months)",2018,93.0,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
14408,ER,Eritrea,"Immunization, measles (% of children ages 12-23 months)",2017,93.0,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
14409,ER,Eritrea,"Immunization, measles (% of children ages 12-23 months)",2016,95.0,Sub-Saharan Africa ,Low income,IDA,38.9183,15.3315
14410,EE,Estonia,"Immunization, measles (% of children ages 12-23 months)",2025,,Europe & Central Asia,High income,Not classified,24.7586,59.4392
14411,EE,Estonia,"Immunization, measles (% of children ages 12-23 months)",2024,83.0,Europe & Central Asia,High income,Not classified,24.7586,59.4392
14412,EE,Estonia,"Immunization, measles (% of children ages 12-23 months)",2023,85.0,Europe & Central Asia,High income,Not classified,24.7586,59.4392
14413,EE,Estonia,"Immunization, measles (% of children ages 12-23 months)",2022,87.0,Europe & Central Asia,High income,Not classified,24.7586,59.4392
14414,EE,Estonia,"Immunization, measles (% of children ages 12-23 months)",2021,89.0,Europe & Central Asia,High income,Not classified,24.7586,59.4392
14415,EE,Estonia,"Immunization, measles (% of children ages 12-23 months)",2020,91.0,Europe & Central Asia,High income,Not classified,24.7586,59.4392
14416,EE,Estonia,"Immunization, measles (% of children ages 12-23 months)",2019,88.0,Europe & Central Asia,High income,Not classified,24.7586,59.4392
14417,EE,Estonia,"Immunization, measles (% of children ages 12-23 months)",2018,87.0,Europe & Central Asia,High income,Not classified,24.7586,59.4392
14418,EE,Estonia,"Immunization, measles (% of children ages 12-23 months)",2017,93.0,Europe & Central Asia,High income,Not classified,24.7586,59.4392
14419,EE,Estonia,"Immunization, measles (% of children ages 12-23 months)",2016,93.0,Europe & Central Asia,High income,Not classified,24.7586,59.4392
14420,SZ,Eswatini,"Immunization, measles (% of children ages 12-23 months)",2025,,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
14421,SZ,Eswatini,"Immunization, measles (% of children ages 12-23 months)",2024,85.0,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
14422,SZ,Eswatini,"Immunization, measles (% of children ages 12-23 months)",2023,85.0,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
14423,SZ,Eswatini,"Immunization, measles (% of children ages 12-23 months)",2022,83.0,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
14424,SZ,Eswatini,"Immunization, measles (% of children ages 12-23 months)",2021,80.0,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
14425,SZ,Eswatini,"Immunization, measles (% of children ages 12-23 months)",2020,76.0,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
14426,SZ,Eswatini,"Immunization, measles (% of children ages 12-23 months)",2019,81.0,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
14427,SZ,Eswatini,"Immunization, measles (% of children ages 12-23 months)",2018,85.0,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
14428,SZ,Eswatini,"Immunization, measles (% of children ages 12-23 months)",2017,89.0,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
14429,SZ,Eswatini,"Immunization, measles (% of children ages 12-23 months)",2016,89.0,Sub-Saharan Africa ,Lower middle income,Blend,31.4659,-26.5225
14430,ET,Ethiopia,"Immunization, measles (% of children ages 12-23 months)",2025,,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
14431,ET,Ethiopia,"Immunization, measles (% of children ages 12-23 months)",2024,72.0,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
14432,ET,Ethiopia,"Immunization, measles (% of children ages 12-23 months)",2023,68.0,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
14433,ET,Ethiopia,"Immunization, measles (% of children ages 12-23 months)",2022,62.0,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
14434,ET,Ethiopia,"Immunization, measles (% of children ages 12-23 months)",2021,60.0,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
14435,ET,Ethiopia,"Immunization, measles (% of children ages 12-23 months)",2020,57.0,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
14436,ET,Ethiopia,"Immunization, measles (% of children ages 12-23 months)",2019,56.0,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
14437,ET,Ethiopia,"Immunization, measles (% of children ages 12-23 months)",2018,54.0,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
14438,ET,Ethiopia,"Immunization, measles (% of children ages 12-23 months)",2017,59.0,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
14439,ET,Ethiopia,"Immunization, measles (% of children ages 12-23 months)",2016,57.0,Sub-Saharan Africa ,Not classified,IDA,38.7468,9.02274
14440,FO,Faroe Islands,"Immunization, measles (% of children ages 12-23 months)",2025,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
14441,FO,Faroe Islands,"Immunization, measles (% of children ages 12-23 months)",2024,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
14442,FO,Faroe Islands,"Immunization, measles (% of children ages 12-23 months)",2023,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
14443,FO,Faroe Islands,"Immunization, measles (% of children ages 12-23 months)",2022,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
14444,FO,Faroe Islands,"Immunization, measles (% of children ages 12-23 months)",2021,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
14445,FO,Faroe Islands,"Immunization, measles (% of children ages 12-23 months)",2020,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
14446,FO,Faroe Islands,"Immunization, measles (% of children ages 12-23 months)",2019,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
14447,FO,Faroe Islands,"Immunization, measles (% of children ages 12-23 months)",2018,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
14448,FO,Faroe Islands,"Immunization, measles (% of children ages 12-23 months)",2017,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
14449,FO,Faroe Islands,"Immunization, measles (% of children ages 12-23 months)",2016,,Europe & Central Asia,High income,Not classified,-6.91181,61.8926
14450,FJ,Fiji,"Immunization, measles (% of children ages 12-23 months)",2025,,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
14451,FJ,Fiji,"Immunization, measles (% of children ages 12-23 months)",2024,91.0,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
14452,FJ,Fiji,"Immunization, measles (% of children ages 12-23 months)",2023,98.0,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
14453,FJ,Fiji,"Immunization, measles (% of children ages 12-23 months)",2022,99.0,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
14454,FJ,Fiji,"Immunization, measles (% of children ages 12-23 months)",2021,98.0,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
14455,FJ,Fiji,"Immunization, measles (% of children ages 12-23 months)",2020,92.0,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
14456,FJ,Fiji,"Immunization, measles (% of children ages 12-23 months)",2019,94.0,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
14457,FJ,Fiji,"Immunization, measles (% of children ages 12-23 months)",2018,95.0,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
14458,FJ,Fiji,"Immunization, measles (% of children ages 12-23 months)",2017,99.0,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
14459,FJ,Fiji,"Immunization, measles (% of children ages 12-23 months)",2016,97.0,East Asia & Pacific,Upper middle income,Blend,178.399,-18.1149
14460,FI,Finland,"Immunization, measles (% of children ages 12-23 months)",2025,,Europe & Central Asia,High income,Not classified,24.9525,60.1608
14461,FI,Finland,"Immunization, measles (% of children ages 12-23 months)",2024,94.0,Europe & Central Asia,High income,Not classified,24.9525,60.1608
14462,FI,Finland,"Immunization, measles (% of children ages 12-23 months)",2023,94.0,Europe & Central Asia,High income,Not classified,24.9525,60.1608
14463,FI,Finland,"Immunization, measles (% of children ages 12-23 months)",2022,94.0,Europe & Central Asia,High income,Not classified,24.9525,60.1608
14464,FI,Finland,"Immunization, measles (% of children ages 12-23 months)",2021,93.0,Europe & Central Asia,High income,Not classified,24.9525,60.1608
14465,FI,Finland,"Immunization, measles (% of children ages 12-23 months)",2020,95.0,Europe & Central Asia,High income,Not classified,24.9525,60.1608
14466,FI,Finland,"Immunization, measles (% of children ages 12-23 months)",2019,96.0,Europe & Central Asia,High income,Not classified,24.9525,60.1608
